id,text,parent,isLeaf,aggrlevel
"6832X","6832X - Memorandum Item","6832","1","5",
"683X","683X - Memorandum Item","683","0","4",
"683XX","683XX - Memorandum Item","683X","1","5",
"684","684 - Aluminium","68","0","3",
"6841","6841 - Aluminium and aluminium alloys, unwrought","684","1","4",
"6842","6842 - Aluminium and aluminium alloys, worked","684","0","4",
"68421","68421 - Bars, rods, angles, shapes and sections, wrought, of aluminium; aluminium wire","6842","1","5",
"68422","68422 - Plates, sheets and strip,wrought, of aluminium","6842","1","5",
"68423","68423 - Aluminium foil (whether or not embossed, cut to shape, perforated, coated, printed, or backed with paper or other reinforcing material), of a thickness (excluding any backing) not exeeeding 0.20 mm","6842","1","5",
"68424","68424 - Aluminium powders and flakes","6842","1","5",
"68425","68425 - Tubes and pipes and blanks therefor, of aluminium; hollow bars of aluminium","6842","1","5",
"68426","68426 - Tube and pipe fittings (e.g., joints, elbows, sockets and flanges), of aluminium","6842","1","5",
"6842X","6842X - Memorandum Item","6842","1","5",
"684X","684X - Memorandum Item","684","0","4",
"684XX","684XX - Memorandum Item","684X","1","5",
"685","685 - Lead","68","0","3",
"6851","6851 - Lead, and lead alloys, unwrought","685","0","4",
"68511","68511 - Unrefined lead","6851","1","5",
"68512","68512 - Refine lead (excluding lead alloys), unwrought","6851","1","5",
"68513","68513 - Lead alloys, unwrought","6851","1","5",
"6851X","6851X - Memorandum Item","6851","1","5",
"6852","6852 - Lead and lead alloys, worked","685","0","4",
"68521","68521 - Bars,) rods, angles, shapes and sections, wrought, of lead; lead wire","6852","1","5",
"68522","68522 - Plates, sheets and strip, wrought, of lead","6852","1","5",
"68523","68523 - Lead foil (whether or not embossed, cut to shape, perforated, coated, printed, or backed with paper or other reinforcing material), of a weight (excluding any backing) not exceeding 1,700 g/m2; lead powders and flakes","6852","1","5",
"68524","68524 - Tubes and pipes and blanks therefor, of lead; hollow bars, and tube and pipe fittings (e.g., joints, elbows, sockets, flanges and S-bends), of lead","6852","1","5",
"6852X","6852X - Memorandum Item","6852","1","5",
"685X","685X - Memorandum Item","685","0","4",
"685XX","685XX - Memorandum Item","685X","1","5",
"686","686 - Zinc","68","0","3",
"6861","6861 - Zinc and zinc alloys, unwrought (blocks, plates, ingots, billets, slabs, pellets and similar primary forms)","686","1","4",
"6863","6863 - Zinc and zinc alloys, worked","686","0","4",
"68631","68631 - Bars, rods, angles, shapes and sections, wrought, of zinc; zinc wire","6863","1","5",
"68632","68632 - Plates, sheets and strip, wrought, of zinc; zinc foil","6863","1","5",
"68633","68633 - Zinc powders, dust (blue powder) and flakes","6863","1","5",
"68634","68634 - Tubes and pipes and blanks therefor, of zinc, hollow bars, and tube and pipe fittings (e.g., joints, elbows, sockets and flanges), of zinc","6863","1","5",
"6863X","6863X - Memorandum Item","6863","1","5",
"686X","686X - Memorandum Item","686","0","4",
"686XX","686XX - Memorandum Item","686X","1","5",
"687","687 - Tin","68","0","3",
"6871","6871 - Tin and tin alloys, unwrought (blocks, ingots, pigs, slabs, bars, sticks, pellets and similar primary forms","687","1","4",
"6872","6872 - Tin and tin alloys, worked","687","0","4",
"68721","68721 - Bars, rods, angles, shapes and sections, wrought, of tin; tin wire","6872","1","5",
"68722","68722 - Plates, sheets and strip, wrought, of tin","6872","1","5",
"68723","68723 - Tin fell (whether or not embossed, cut to shape, perforated, coated, printed, or backed with paper or other reinforcing material), of a weight (excluding any backing) not exceeding 1 kg/m2; tin powders and flakes","6872","1","5",
"68724","68724 - Tubes and pipes and blanks therefor, of tin; hollow bars, and tube and pipe fittings (e.g., joints, elbows, sockets and flanges), of tin","6872","1","5",
"6872X","6872X - Memorandum Item","6872","1","5",
"687X","687X - Memorandum Item","687","0","4",
"687XX","687XX - Memorandum Item","687X","1","5",
"688","688 - Uranium depleted in U235 and thorium, and their alloys, unwrought or wrought, and articles thereof, n.e.s.; waste and scrap of uranium depleted in U235 and of thorium","68","0","3",
"6880","6880 - Uranium depleted in U235 and thorium, and their alloys, unwrought or wrought, and articles thereof, n.e.s.; waste and scrap of uranium depleted in U235 and of thorium","688","1","4",
"688X","688X - Memorandum Item","688","0","4",
"688XX","688XX - Memorandum Item","688X","1","5",
"689","689 - Miscellaneous non-ferrous base metals employed in metallurgy, and cermets","68","0","3",
"6891","6891 - Tungsten (wolfram), molybdenum, tantalum and magnesium, unwrought (including waste and scrap)","689","0","4",
"68911","68911 - Tungsten (wolfram), unwrought; tungsten waste and scrap","6891","1","5",
"68912","68912 - Molybdenum, unwrought; molybdenum waste and scrap","6891","1","5",
"68913","68913 - Tantalum, unwrought; tantalum waste and scrap","6891","1","5",
"68914","68914 - Magnesium waste (excluding shavings of uniform size) and scrap","6891","1","5",
"68915","68915 - Magnesium, unwrought","6891","1","5",
"6891X","6891X - Memorandum Item","6891","1","5",
"6899","6899 - Base metals, n.e.s. and cermets, unwrought (including waste and scrap)","689","0","4",
"68991","68991 - Beryllium, unwrought; beryllium waste and scrap","6899","1","5",
"68999","68999 - Other base metals, n.e.s., unwrought; cermets, unwrought; waste and scrap of base metals, n.e.s., and of cermets","6899","1","5",
"6899X","6899X - Memorandum Item","6899","1","5",
"689X","689X - Memorandum Item","689","0","4",
"689XX","689XX - Memorandum Item","689X","1","5",
"68X","68X - Memorandum Item","68","0","3",
"68XX","68XX - Memorandum Item","68X","0","4",
"68XXX","68XXX - Memorandum Item","68XX","1","5",
"69","69 - Manufactures of metals, n.e.s.","6","0","2",
"691","691 - Structures and parts, n.e.s., of iron, steel or aluminium","69","0","3",
"6911","6911 - Structures and parts of structures (e.g., hangars and other buildings, bridges and bridge-sections, lock-gates, towers, lattice masts, roofs, roofing frameworks, door and window frames, shutters, balustrades, pillars and columns), of iron or steel; plates, strip, rods, angles, shapes, sections, tubes and the like, prepared for use in structures, of iron or steel","691","1","4",
"6912","6912 - Structures and parts of structures (e.g., hangars and other buildings, bridges and bridge-sections, towers, lattice masts, roofs, roofing frameworks, door and window frames, balustrades, pillars and columns), of aluminium; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures, of aluminium","691","1","4",
"691X","691X - Memorandum Item","691","0","4",
"691XX","691XX - Memorandum Item","691X","1","5",
"692","692 - Metal containers for storage and transport","69","0","3",
"6921","6921 - Reservoirs, tanks, vats and similar containers, for any material (other than comprassed or liquefied gas), of iron, steel or aluminium, of a capacity exceeding 500 litres, whether or not limed or heat-insulated, but not fitted with mechanical or thermal equipment","692","0","4",
"69211","69211 - ....of iron or steel","6921","1","5",
"69213","69213 - ....of aluminium","6921","1","5",
"6921X","6921X - Memorandum Item","6921","1","5",
"6924","6924 - Casks, drums, cans, boxes and similar containers (including containers for compressed or liquefied gas), of iron, steel or aluminium, of a kind commonly used for the conveyance or packing of goods","692","0","4",
"69241","69241 - Casks, drums, cans, boxes and similar containers, of sheet or plate iron or steel, of a description commonly used for the conveyance or packing of goods","6924","1","5",
"69242","69242 - Casks, driums, cans, boxes and similar containers (including rigid and collapsible tubular containers), of aluminium, of a description commonly used for the conveyance or packing of goods","6924","1","5",
"69243","69243 - Containers, of iron or steel, for compressed or liquefied gas","6924","1","5",
"69244","69244 - Containers, of aluminium, for compressed or liquefied gas","6924","1","5",
"6924X","6924X - Memorandum Item","6924","1","5",
"692X","692X - Memorandum Item","692","0","4",
"692XX","692XX - Memorandum Item","692X","1","5",
"693","693 - Wire products (excluding insulated electrical wire) and fencing grills","69","0","3",
"6931","6931 - Stranded wire, cables, cordage, ropes, plaited bands, slings and the like, of iron, steel, copper or aluminium wire (but excluding insulated electric wires and cables)","693","0","4",
"69311","69311 - ....of iron or steel","6931","1","5",
"69312","69312 - ....of copper","6931","1","5",
"69313","69313 - ....of aluminium","6931","1","5",
"6931X","6931X - Memorandum Item","6931","1","5",
"6932","6932 - Barbed iron or steel wire; twisted hoop or single flat wire, barbed or not, and loosely twisted double wire, of kinds used for fencing, of iron or steel","693","1","4",
"6935","6935 - Gauze, cloth, grill, netting, fencing, reinforcing fabric and similar materials of iron, steel or copper wire; expanded metal, of iron, steel or copper","693","0","4",
"69351","69351 - ....of iron or steel","6935","1","5",
"69352","69352 - ....of copper","6935","1","5",
"6935X","6935X - Memorandum Item","6935","1","5",
"693X","693X - Memorandum Item","693","0","4",
"693XX","693XX - Memorandum Item","693X","1","5",
"694","694 - Nails, screws, nuts, bolts, rivets and the like, of iron, steel or copper","69","0","3",
"6940","6940 - Nails, screws, nuts, bolts, rivets and the like, of iron, steel or copper","694","0","4",
"69401","69401 - Nails, tacks, staples, hook-nails, corrugated nails, spiked cramps, studs, spikes and drawing pins, of iron or steel, whether or not with heads of other materlals, but not including such articles with heads of copper","6940","1","5",
"69402","69402 - Bolts and nuts (including bolt ends and screw studs), whether or not threaded or tapped, and screws (including srews hooks and screw rings), of iron or steel; rivets, cotters, cotter-pins, washers and spring-washers, of iron or steel","6940","1","5",
"69403","69403 - Nails, tacks, staples, hook-nails, spiked cramps, studs, spikes and drawing pins, of copper, or of iron or steel with heads of copper; bolts and nuts (including bolt ends and screw studs), whether or not threaded or tapped, and screws (including screw hooks and screw rirgs), of copper; rivets, cotters, cotter-pins, washers and spring washers, of copper","6940","1","5",
"6940X","6940X - Memorandum Item","6940","1","5",
"694X","694X - Memorandum Item","694","0","4",
"694XX","694XX - Memorandum Item","694X","1","5",
"695","695 - Tools for use in the hand or in machines","69","0","3",
"6951","6951 - Hand tools ( i.e., spades, shovels, picks, hoes, forks and rakes; axes, bill hooks and similar hewing tools; scythes, sickles, hay knives, grass shears, timber wedges and other tools of a kind used in agriculture, horticulture or forestry","695","1","4",
"6953","6953 - Other tools for use in the hand","695","0","4",
"69531","69531 - Saws (non-mechanical) and blades for hand or machine saws (including toothless saw blades)","6953","1","5",
"69532","69532 - Wrenches and spanners (not including tap wrenches)","6953","1","5",
"69533","69533 - Files and rasps","6953","1","5",
"69534","69534 - Other hand tools [i.e., pliers (including cutting pliers), pincers, tweezers, tinmen's snips, bolt croppers and the like; perforating punches; pipe cutters]","6953","1","5",
