id,text,parent,isLeaf,aggrlevel
"84691","84691 - Gloves, mittens and mitts impregnated, coated or covered with plastics or rubber","8469","1","5",
"84692","84692 - Other gloves, mittens and mitts","8469","1","5",
"84693","84693 - Shawls, scarves, mufflers, mantillas, veils and the like","8469","1","5",
"84699","84699 - Made-up clothing accessories, n.e.s.; parts of garments or of clothing accessories","8469","1","5",
"8469X","8469X - Memorandum Item","8469","1","5",
"846X","846X - Memorandum Item","846","0","4",
"846XX","846XX - Memorandum Item","846X","1","5",
"848","848 - Articles of apparel and clothing accessories of other than textile fabrics; headgear of all materials","84","0","3",
"8481","8481 - Articles of apparel and clothing accessories, of leather or of composition leather (not including gloves, mittens and mitts of heading 894.77)","848","0","4",
"84811","84811 - Articles of apparel","8481","1","5",
"84812","84812 - Gloves, mittens and mitts, not designed for use in sports","8481","1","5",
"84813","84813 - Belts and bandoliers","8481","1","5",
"84819","84819 - Other clothing accessories","8481","1","5",
"8481X","8481X - Memorandum Item","8481","1","5",
"8482","8482 - Articles of apparel and clothing accessories (including gloves), for all purposes, of plastics or of vulcanized rubber (other than hard rubber)","848","0","4",
"84821","84821 - Articles of apparel and clothing accessories, of plastics","8482","1","5",
"84822","84822 - Gloves, mittens and mitts of vulcanized rubber","8482","1","5",
"84829","84829 - Other articles of apparel and clothing accessories, for all purposes, of vulcanized rubber (other than hard rubber)","8482","1","5",
"8482X","8482X - Memorandum Item","8482","1","5",
"8483","8483 - Articles of apparel, clothing accessories (not including headgear) and other articles of furskin; artificial fur and articles thereof","848","0","4",
"84831","84831 - Articles of furskin","8483","1","5",
"84832","84832 - Artificial fur and articles thereof","8483","1","5",
"8483X","8483X - Memorandum Item","8483","1","5",
"8484","8484 - Headgear and fittings therefor, n.e.s.","848","0","4",
"84842","84842 - Hats and other headgear, plaited or made by assembling strips of any material, whether or not lined or trimmed","8484","1","5",
"84843","84843 - Hats and other headgear, knitted or crocheted, or made up from lace, felt or other textile fabric in the piece (but not in strips), whether or not lined or trimmed; hairnets of any material, whether or not lined or trimmed","8484","1","5",
"84844","84844 - Safety headgear, whether or not lined or trimmed","8484","1","5",
"84845","84845 - Headgear, n.e.s., of rubber or plastics, whether or not lined or trimmed.","8484","1","5",
"84848","84848 - Headbands, linings, covers, hat foundations, hat frames, peaks and chin-traps, for headgear.","8484","1","5",
"84849","84849 - Headgear, n.e.s., of materials other than rubber or plastics","8484","1","5",
"8484X","8484X - Memorandum Item","8484","1","5",
"848X","848X - Memorandum Item","848","0","4",
"848XX","848XX - Memorandum Item","848X","1","5",
"84X","84X - Memorandum Item","84","0","3",
"84XX","84XX - Memorandum Item","84X","0","4",
"84XXX","84XXX - Memorandum Item","84XX","1","5",
"85","85 - Footwear","8","0","2",
"851","851 - Footwear","85","0","3",
"8511","8511 - Footwear incorporating a protective metal toecap, not including sports footwear","851","0","4",
"85111","85111 - Waterproof footwear with outer soles and uppers of rubber or of plastics, the uppers of which are neither fixed to the sole nor assembled by stitching, riveting, nailing, screwing, plugging or similar processes","8511","1","5",
"85115","85115 - Footwear, non-waterproof, with outer soles of rubber, plastics, leather or composition leather and uppers of leather","8511","1","5",
"8511X","8511X - Memorandum Item","8511","1","5",
"8512","8512 - Sports footwear","851","0","4",
"85121","85121 - Ski boots, cross-country ski footwear and snowboard boots with outer soles and uppers of rubber or plastics","8512","1","5",
"85122","85122 - Ski boots, cross-country ski footwear and snowboard boots with outer soles of rubber, plastics, leather or composition leather and uppers of leather","8512","1","5",
"85123","85123 - Other sports footwear, with outer soles and uppers of rubber or plastics","8512","1","5",
"85124","85124 - Other sports footwear, with outer soles of rubber, plastics, leather or composition leather and uppers of leather.","8512","1","5",
"85125","85125 - Tennis shoes, basketball shoes, gym shoes, training shoes and the like with outer soles of rubber or plastics","8512","1","5",
"8512X","8512X - Memorandum Item","8512","1","5",
"8513","8513 - Footwear, n.e.s., with outer soles and uppers of rubber or plastics","851","0","4",
"85131","85131 - Other waterproof footwear, the uppers of which are neither fixed to the sole nor assembled by stitching, riveting, nailing, screwing, plugging or similar processes","8513","1","5",
"85132","85132 - Other","8513","1","5",
"8513X","8513X - Memorandum Item","8513","1","5",
"8514","8514 - Other footwear with uppers of leather or composition leather","851","0","4",
"85141","85141 - Footwear with outer soles of leather and uppers which consist of leather straps across the instep and around the big toe sole or a protective metal toecap.","8514","1","5",
"85148","85148 - Footwear, n.e.s., with outer soles of leather","8514","1","5",
"85149","85149 - Other","8514","1","5",
"8514X","8514X - Memorandum Item","8514","1","5",
"8515","8515 - Other footwear, with uppers of textile materials","851","0","4",
"85151","85151 - ....with outer soles of rubber or plastics","8515","1","5",
"85152","85152 - ....with outer soles of leather or composition leather","8515","1","5",
"85159","85159 - ....other","8515","1","5",
"8515X","8515X - Memorandum Item","8515","1","5",
"8517","8517 - Footwear, n.e.s.","851","1","4",
"8519","8519 - Parts of footwear (including uppers, whether or not attached to soles other than outer soles); removable insoles, heel cushions and similar articles; gaiters, leggings and similar articles and parts thereof","851","1","4",
"851X","851X - Memorandum Item","851","0","4",
"851XX","851XX - Memorandum Item","851X","1","5",
"85X","85X - Memorandum Item","85","0","3",
"85XX","85XX - Memorandum Item","85X","0","4",
"85XXX","85XXX - Memorandum Item","85XX","1","5",
"87","87 - Professional, scientific and controlling instruments and apparatus, n.e.s.","8","0","2",
"871","871 - Optical instruments and apparatus, n.e.s.","87","0","3",
"8711","8711 - Binoculars, monoculars, other optical telescopes, and mountings therefore; other astronomical instruments and mountings therefore (excluding instruments for radio astronomy)","871","0","4",
"87111","87111 - Binoculars","8711","1","5",
"87115","87115 - Other astronomical instruments","8711","1","5",
"87119","87119 - Parts and accessories (including mountings)","8711","1","5",
"8711X","8711X - Memorandum Item","8711","1","5",
"8713","8713 - Microscopes (other than optical microscopes); diffraction apparatus; parts and accessories thereof, n.e.s.","871","0","4",
"87131","87131 - Microscopes (other than optical microscopes) and diffraction apparatus","8713","1","5",
"87139","87139 - Parts and accessories","8713","1","5",
"8713X","8713X - Memorandum Item","8713","1","5",
"8714","8714 - Compound optical microscopes (including those for photomicrography, cinephotomicrography or microprojection)","871","0","4",
"87141","87141 - Stereoscopic microscopes","8714","1","5",
"87143","87143 - Other microscopes for photomicrography, cinephotomicrography or microprojection","8714","1","5",
"87145","87145 - Microscopes, n.e.s.","8714","1","5",
"87149","87149 - Parts and accessories","8714","1","5",
"8714X","8714X - Memorandum Item","8714","1","5",
"8719","8719 - Liquid crystal devices, n.e.s.; lasers (other than laser diodes); other optical appliances and instruments, n.e.s.","871","0","4",
"87191","87191 - Telescopic sights for fitting to arms; periscopes; telescopes designed to form parts of machines, appliances, instruments or apparatus of section 7, division 87, group 881 or 884 or subgroup 899.6","8719","1","5",
"87192","87192 - Lasers (other than laser diodes)","8719","1","5",
"87193","87193 - Other optical devices, appliances and instruments","8719","1","5",
"87199","87199 - Parts and accessories of the articles of subgroup 871.9","8719","1","5",
"8719X","8719X - Memorandum Item","8719","1","5",
"871X","871X - Memorandum Item","871","0","4",
"871XX","871XX - Memorandum Item","871X","1","5",
"872","872 - Instruments and appliances, n.e.s., for medical, surgical, dental or veterinary purposes","87","0","3",
"8721","8721 - Dental instruments and appliances, n.e.s.","872","0","4",
"87211","87211 - Dental drill engines, whether or not combined on a single base with other dental equipment","8721","1","5",
"87219","87219 - Other dental instruments and appliances","8721","1","5",
"8721X","8721X - Memorandum Item","8721","1","5",
"8722","8722 - Instruments and appliances used in medical, surgical or veterinary sciences (including sight-testing instruments but excluding electrodiagnostic and radiological instruments and apparatus)","872","0","4",
"87221","87221 - Syringes, needles, catheters, cannulae and the like","8722","1","5",
"87225","87225 - Ophthalmic instruments and appliances, n.e.s.","8722","1","5",
"87229","87229 - Other instruments and appliances","8722","1","5",
"8722X","8722X - Memorandum Item","8722","1","5",
"8723","8723 - Mechanotherapy appliances; massage apparatus; psychological aptitude-testing apparatus; ozone therapy, oxygen therapy, aerosol therapy, artificial respiration or other therapeutic respiration apparatus; other breathing appliances and gas masks (excluding protective masks having neither mechanical parts nor replaceable filters)","872","0","4",
"87231","87231 - Mechanotherapy appliances; massage apparatus; psychological aptitude-testing apparatus","8723","1","5",
"87233","87233 - Ozone therapy, oxygen therapy, aerosol therapy, artificial respiration or other therapeutic respiration apparatus","8723","1","5",
"87235","87235 - Other breathing appliances and gas masks (excluding protective masks having neither mechanical parts nor replaceable filters).","8723","1","5",
"8723X","8723X - Memorandum Item","8723","1","5",
"8724","8724 - Medical, dental, surgical or veterinary furniture (e.g., operating tables, examination tables, hospital beds with mechanical fittings, dentists; chairs); barbers%u2019 chairs and similar chairs with rotating, reclining and elevating movements; parts of the foregoing articles.","872","1","4",
"872X","872X - Memorandum Item","872","0","4",
"872XX","872XX - Memorandum Item","872X","1","5",
"873","873 - Meters and counters, n.e.s.","87","0","3",
"8731","8731 - Gas, liquid or electricity supply or production meters, including calibrating meters therefore","873","0","4",
"87311","87311 - Gas meters","8731","1","5",
"87313","87313 - Liquid meters","8731","1","5",
"87315","87315 - Electricity meters","8731","1","5",
"87319","87319 - Parts and accessories of gas, liquid or electricity meters","8731","1","5",
"8731X","8731X - Memorandum Item","8731","1","5",
"8732","8732 - Revolution counters, production counters, taximeters, mileometers, pedometers and the like; speed indicators and tachometers (other than articles of subgroup 874.1); stroboscopes","873","0","4",
"87321","87321 - Revolution counters, production counters, taximeters, mileometers, pedometers and the like","8732","1","5",
"87325","87325 - Speed indicators and tachometers; stroboscopes","8732","1","5",
"87329","87329 - Parts and accessories of the articles of subgroup 873.2","8732","1","5",
"8732X","8732X - Memorandum Item","8732","1","5",
"873X","873X - Memorandum Item","873","0","4",
"873XX","873XX - Memorandum Item","873X","1","5",
"874","874 - Measuring, checking, analysing and controlling instruments and apparatus, n.e.s.","87","0","3",
"8741","8741 - Compasses; other navigational instruments and appliances; surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances; rangefinders","874","0","4",
"87411","87411 - Direction-finding compasses; other navigational instruments and appliances","8741","1","5",
